# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.4890278703848962,0.5741976558156174,1.7758667174222025,-5.009628510449065,-161.6920837607392,0.0,1.213879469402032,0.8238050195318065,117.34097361588356,690.2570046674814
 0.4961224211884029,0.5865444994544269,1.7403277502370789,-5.00933296122955,-160.82294677586066,0.0,1.293848849878284,0.7728878068671412,122.50768356594858,728.2645643345343
 0.5031915928501522,0.5985968606048682,1.7049184440739358,-5.00897528839759,-159.9185555014521,0.0,1.3798713024768041,0.7247052665020622,127.93454702792765,767.6802490655792
 0.5102366794921568,0.6103595683293267,1.6696327983145554,-5.008546743626789,-158.97712568519503,0.0,1.472393157912512,0.6791664268650581,133.62927442850776,808.3260987347871
 0.5172591889959411,0.6218376059542478,1.6344638079500868,-5.008037418178832,-157.99679684473227,0.0,1.5718789253459544,0.636181313888352,139.59807956607193,849.9533015010726
 0.5242608724251986,0.6330361217159228,1.5994033256174685,-5.0074360954557875,-156.97563512654344,0.0,1.6788072400660443,0.595661000342517,145.8451711658057,892.2270855076788
 0.5312437576858939,0.6439604400278286,1.5644419038925945,-5.0067300864388695,-155.9116379499617,0.0,1.793665154372003,0.557517660173378,152.37214086427815,934.7095727336218
 0.538210188108819,0.6546160733591114,1.5295686146835412,-5.005905046333686,-154.80274082779061,0.0,1.916940398538255,0.5216646280513159,159.17723351142664,976.840682245859
 0.5451628667720756,0.6650087346985211,1.4947708419680998,-5.004944770328637,-153.64682680998317,0.0,2.0491111924295033,0.4880164647455575,166.25448604668165,1017.9173924226969
 0.5521049075458602,0.6751443505587473,1.4600340433754984,-5.003830966216597,-152.44173905219557,0.0,2.19063315121434,0.45648902895752624,173.59272252309165,1057.071935405732
 0.5590398940493712,0.6850290744520307,1.4253414751822466,-5.00254300072363,-151.18529706289104,0.0,2.341922809503396,0.4269995560665168,181.1743957495025,1093.249889177508
 0.5659719479736641,0.6946693007384857,1.3906738741127507,-5.001057615551059,-149.87531722508774,0.0,2.503337296918197,0.3994667443460687,188.97427113377384,1125.1896579940217
 0.5729058085643675,0.7040716787131928,1.3560090878252549,-4.99934860732174,-148.50963821550877,0.0,2.6751497489010774,0.373810849434051,196.95795606419063,1151.4054581831408
 0.5798469255017928,0.7132431267561822,1.321321644004936,-4.997386462874547,-147.0861519456795,0.0,2.857520153092439,0.3499537873487224,205.08028933413797,1170.1766939198242
 0.5868015680025838,0.7221908463208693,1.2865822454093812,-4.9951379372274145,-145.60284061293063,0.0,3.050461526559451,0.3278192467904613,213.2836206289791,1179.5475172028175
 0.5937769537533311,0.7309223354812291,1.2517571747805318,-4.992565554545623,-144.05782036251912,0.0,3.2538016256492757,0.3073328109855057,221.49602984264953,1177.3412262957083
 0.6007814023558311,0.7394454016967931,1.2168075888974192,-4.989627002279422,-142.44939190663288,0.0,3.46714082059526,0.2884220894807249,229.62956074974124,1161.1950302824196
 0.6078245194392221,0.7477681733887004,1.1816886746826882,-4.986274372400826,-140.776098206576,0.0,3.689807343218159,0.27101685995557284,237.5785721357432,1128.6212186855805
 0.6149154044846189,0.7558991098518397,1.1466744152646675,-4.937925124135391,-139.03678898347394,0.0,3.9208118350139785,0.2550492199267795,245.28802990977348,1087.2349113930477
 0.6220571821923774,0.7638470089611502,1.1128740538474442,-4.732765818306589,-137.23069136835298,0.0,4.158803964701466,0.24045374787743418,252.89188336944457,1064.7003828487464
 0.6292478850536243,0.7716210120690747,1.0811186691945278,-4.416172558604356,-135.35748542922377,0.0,4.402034790809176,0.22716767302427007,260.5038721909293,1058.5875912782135
 0.636485139097118,0.7792306054422572,1.0514475970376433,-4.099769329440447,-133.41738262967988,0.0,4.648329420752902,0.21513105235945765,268.0716730246659,1045.6729566568242
